,Airport_From,Airport_To
5926,GERALDTON,MOUNT ISA
5927,GERALDTON,GLADSTONE
5928,GERALDTON,GRIFFITH
5929,GERALDTON,ESSENDON FIELDS
5930,GERALDTON,EMERALD
5931,GERALDTON,PORT HEDLAND
5932,GERALDTON,HAMILTON ISLAND
5933,GERALDTON,PORT MACQUARIE
5934,GERALDTON,BALLINA
5935,GERALDTON,NEWMAN
5936,GERALDTON,WHYALLA
5937,GERALDTON,AYERS ROCK
5938,GERALDTON,BURNIE
5939,GERALDTON,KALGOORLIE
5940,GERALDTON,ORANGE
5941,GERALDTON,MOUNT GAMBIER
5942,GERALDTON,BUNDABERG
5943,GERALDTON,BROKEN HILL
5944,GERALDTON,MERIMBULA
5945,GERALDTON,TOOWOOMBA WELLCAMP
5946,GERALDTON,HERVEY BAY
5947,GERALDTON,PROSERPINE
5948,GERALDTON,DEVONPORT
5949,GERALDTON,BATHURST ISLAND
5950,GERALDTON,MORANBAH
5951,GERALDTON,PARABURDOO
5952,GERALDTON,ALBANY
5953,GERALDTON,KINGSCOTE
5954,GERALDTON,ROMA
5955,GERALDTON,PARKES
5956,GERALDTON,KUNUNURRA
5957,GERALDTON,OLYMPIC DAM
5958,GERALDTON,ESPERANCE
5959,GERALDTON,FLINDERS ISLAND
5960,GERALDTON,GOVE
5961,GERALDTON,LONGREACH
5962,GERALDTON,COOKTOWN
5963,GERALDTON,MANINGRIDA
5964,GERALDTON,WEIPA
5965,GERALDTON,WOLLONGONG
5966,GERALDTON,LORD HOWE ISLAND
5967,GERALDTON,CEDUNA
5968,GERALDTON,CHARLEVILLE
5969,GERALDTON,MOREE
5970,GERALDTON,LEARMONTH
5971,GERALDTON,CARNARVON
5972,GERALDTON,KOWANYAMA
5973,GERALDTON,GROOTE EYLANDT
5974,GERALDTON,CLONCURRY
5975,GERALDTON,EDWARD RIVER
5976,GERALDTON,BAMAGA
5977,GERALDTON,MORNINGTON ISLAND
5978,GERALDTON,AURUKUN
5979,GERALDTON,LOCKHART RIVER
5980,GERALDTON,MCARTHUR RIVER
5981,GERALDTON,NORFOLK ISLAND
5982,GERALDTON,CHRISTMAS ISLAND
5983,GERALDTON,COCOS ISLAND
5984,MANINGRIDA,SYDNEY
5985,MANINGRIDA,MELBOURNE
5986,MANINGRIDA,BRISBANE
5987,MANINGRIDA,ADELAIDE
5988,MANINGRIDA,PERTH
5989,MANINGRIDA,CAIRNS
5990,MANINGRIDA,CANBERRA
5991,MANINGRIDA,GOLD COAST
5992,MANINGRIDA,TOWNSVILLE
5993,MANINGRIDA,DARWIN
5994,MANINGRIDA,HOBART
5995,MANINGRIDA,LAUNCESTON
5996,MANINGRIDA,NEWCASTLE
5997,MANINGRIDA,MACKAY
5998,MANINGRIDA,ROCKHAMPTON
5999,MANINGRIDA,SUNSHINE COAST
6000,MANINGRIDA,DUBBO
6001,MANINGRIDA,ALBURY
6002,MANINGRIDA,PORT LINCOLN
6003,MANINGRIDA,WAGGA WAGGA
6004,MANINGRIDA,ALICE SPRINGS
6005,MANINGRIDA,MILDURA
6006,MANINGRIDA,THURSDAY ISLAND
6007,MANINGRIDA,KARRATHA
6008,MANINGRIDA,COFFS HARBOUR
6009,MANINGRIDA,KING ISLAND
6010,MANINGRIDA,PALM ISLAND
6011,MANINGRIDA,BROOME
6012,MANINGRIDA,ARMIDALE
6013,MANINGRIDA,TAMWORTH
6014,MANINGRIDA,MOUNT ISA
6015,MANINGRIDA,GLADSTONE
6016,MANINGRIDA,GRIFFITH
6017,MANINGRIDA,ESSENDON FIELDS
6018,MANINGRIDA,EMERALD
6019,MANINGRIDA,PORT HEDLAND
6020,MANINGRIDA,HAMILTON ISLAND
6021,MANINGRIDA,PORT MACQUARIE
6022,MANINGRIDA,BALLINA
6023,MANINGRIDA,NEWMAN
6024,MANINGRIDA,WHYALLA
6025,MANINGRIDA,AYERS ROCK
6026,MANINGRIDA,BURNIE
6027,MANINGRIDA,KALGOORLIE
6028,MANINGRIDA,ORANGE
6029,MANINGRIDA,MOUNT GAMBIER
6030,MANINGRIDA,BUNDABERG
6031,MANINGRIDA,BROKEN HILL
6032,MANINGRIDA,MERIMBULA
6033,MANINGRIDA,TOOWOOMBA WELLCAMP
6034,MANINGRIDA,HERVEY BAY
6035,MANINGRIDA,PROSERPINE
6036,MANINGRIDA,DEVONPORT
6037,MANINGRIDA,BATHURST ISLAND
6038,MANINGRIDA,MORANBAH
6039,MANINGRIDA,PARABURDOO
6040,MANINGRIDA,ALBANY
6041,MANINGRIDA,KINGSCOTE
6042,MANINGRIDA,ROMA
6043,MANINGRIDA,PARKES
6044,MANINGRIDA,KUNUNURRA
6045,MANINGRIDA,OLYMPIC DAM
6046,MANINGRIDA,ESPERANCE
6047,MANINGRIDA,FLINDERS ISLAND
6048,MANINGRIDA,GOVE
6049,MANINGRIDA,LONGREACH
6050,MANINGRIDA,COOKTOWN
6051,MANINGRIDA,GERALDTON
6052,MANINGRIDA,WEIPA
6053,MANINGRIDA,WOLLONGONG
6054,MANINGRIDA,LORD HOWE ISLAND
6055,MANINGRIDA,CEDUNA
6056,MANINGRIDA,CHARLEVILLE
6057,MANINGRIDA,MOREE
6058,MANINGRIDA,LEARMONTH
6059,MANINGRIDA,CARNARVON
6060,MANINGRIDA,KOWANYAMA
6061,MANINGRIDA,GROOTE EYLANDT
6062,MANINGRIDA,CLONCURRY
6063,MANINGRIDA,EDWARD RIVER
6064,MANINGRIDA,BAMAGA
6065,MANINGRIDA,MORNINGTON ISLAND
6066,MANINGRIDA,AURUKUN
6067,MANINGRIDA,LOCKHART RIVER
6068,MANINGRIDA,MCARTHUR RIVER
6069,MANINGRIDA,NORFOLK ISLAND
6070,MANINGRIDA,CHRISTMAS ISLAND
6071,MANINGRIDA,COCOS ISLAND
6072,WEIPA,SYDNEY
6073,WEIPA,MELBOURNE
6074,WEIPA,BRISBANE
6075,WEIPA,ADELAIDE
6076,WEIPA,PERTH
6077,WEIPA,CAIRNS
6078,WEIPA,CANBERRA
6079,WEIPA,GOLD COAST
6080,WEIPA,TOWNSVILLE
6081,WEIPA,DARWIN
6082,WEIPA,HOBART
6083,WEIPA,LAUNCESTON
6084,WEIPA,NEWCASTLE
6085,WEIPA,MACKAY
6086,WEIPA,ROCKHAMPTON
6087,WEIPA,SUNSHINE COAST
6088,WEIPA,DUBBO
6089,WEIPA,ALBURY
6090,WEIPA,PORT LINCOLN
6091,WEIPA,WAGGA WAGGA
6092,WEIPA,ALICE SPRINGS
6093,WEIPA,MILDURA
6094,WEIPA,THURSDAY ISLAND
6095,WEIPA,KARRATHA
6096,WEIPA,COFFS HARBOUR
6097,WEIPA,KING ISLAND
6098,WEIPA,PALM ISLAND
6099,WEIPA,BROOME
6100,WEIPA,ARMIDALE
6101,WEIPA,TAMWORTH
6102,WEIPA,MOUNT ISA
6103,WEIPA,GLADSTONE
6104,WEIPA,GRIFFITH
6105,WEIPA,ESSENDON FIELDS
6106,WEIPA,EMERALD
6107,WEIPA,PORT HEDLAND
6108,WEIPA,HAMILTON ISLAND
6109,WEIPA,PORT MACQUARIE
6110,WEIPA,BALLINA
6111,WEIPA,NEWMAN
6112,WEIPA,WHYALLA
6113,WEIPA,AYERS ROCK
6114,WEIPA,BURNIE
6115,WEIPA,KALGOORLIE
6116,WEIPA,ORANGE
6117,WEIPA,MOUNT GAMBIER
6118,WEIPA,BUNDABERG
6119,WEIPA,BROKEN HILL
6120,WEIPA,MERIMBULA
6121,WEIPA,TOOWOOMBA WELLCAMP
6122,WEIPA,HERVEY BAY
6123,WEIPA,PROSERPINE
6124,WEIPA,DEVONPORT
6125,WEIPA,BATHURST ISLAND
6126,WEIPA,MORANBAH
6127,WEIPA,PARABURDOO
6128,WEIPA,ALBANY
6129,WEIPA,KINGSCOTE
6130,WEIPA,ROMA
6131,WEIPA,PARKES
6132,WEIPA,KUNUNURRA
6133,WEIPA,OLYMPIC DAM
6134,WEIPA,ESPERANCE
6135,WEIPA,FLINDERS ISLAND
6136,WEIPA,GOVE
6137,WEIPA,LONGREACH
6138,WEIPA,COOKTOWN
6139,WEIPA,GERALDTON
6140,WEIPA,MANINGRIDA
6141,WEIPA,WOLLONGONG
6142,WEIPA,LORD HOWE ISLAND
6143,WEIPA,CEDUNA
6144,WEIPA,CHARLEVILLE
6145,WEIPA,MOREE
6146,WEIPA,LEARMONTH
6147,WEIPA,CARNARVON
6148,WEIPA,KOWANYAMA
6149,WEIPA,GROOTE EYLANDT
6150,WEIPA,CLONCURRY
6151,WEIPA,EDWARD RIVER
6152,WEIPA,BAMAGA
6153,WEIPA,MORNINGTON ISLAND
6154,WEIPA,AURUKUN
6155,WEIPA,LOCKHART RIVER
6156,WEIPA,MCARTHUR RIVER
6157,WEIPA,NORFOLK ISLAND
6158,WEIPA,CHRISTMAS ISLAND
6159,WEIPA,COCOS ISLAND
6160,WOLLONGONG,SYDNEY
6161,WOLLONGONG,MELBOURNE
6162,WOLLONGONG,BRISBANE
6163,WOLLONGONG,ADELAIDE
6164,WOLLONGONG,PERTH
6165,WOLLONGONG,CAIRNS
6166,WOLLONGONG,CANBERRA
6167,WOLLONGONG,GOLD COAST
6168,WOLLONGONG,TOWNSVILLE
6169,WOLLONGONG,DARWIN
6170,WOLLONGONG,HOBART
6171,WOLLONGONG,LAUNCESTON
6172,WOLLONGONG,NEWCASTLE
6173,WOLLONGONG,MACKAY
6174,WOLLONGONG,ROCKHAMPTON
6175,WOLLONGONG,SUNSHINE COAST
6176,WOLLONGONG,DUBBO
6177,WOLLONGONG,ALBURY
6178,WOLLONGONG,PORT LINCOLN
6179,WOLLONGONG,WAGGA WAGGA
6180,WOLLONGONG,ALICE SPRINGS
6181,WOLLONGONG,MILDURA
6182,WOLLONGONG,THURSDAY ISLAND
6183,WOLLONGONG,KARRATHA
6184,WOLLONGONG,COFFS HARBOUR
6185,WOLLONGONG,KING ISLAND
6186,WOLLONGONG,PALM ISLAND
6187,WOLLONGONG,BROOME
6188,WOLLONGONG,ARMIDALE
6189,WOLLONGONG,TAMWORTH
6190,WOLLONGONG,MOUNT ISA
6191,WOLLONGONG,GLADSTONE
6192,WOLLONGONG,GRIFFITH
6193,WOLLONGONG,ESSENDON FIELDS
6194,WOLLONGONG,EMERALD
6195,WOLLONGONG,PORT HEDLAND
6196,WOLLONGONG,HAMILTON ISLAND
6197,WOLLONGONG,PORT MACQUARIE
6198,WOLLONGONG,BALLINA
6199,WOLLONGONG,NEWMAN
6200,WOLLONGONG,WHYALLA
6201,WOLLONGONG,AYERS ROCK
6202,WOLLONGONG,BURNIE
6203,WOLLONGONG,KALGOORLIE
6204,WOLLONGONG,ORANGE
6205,WOLLONGONG,MOUNT GAMBIER
6206,WOLLONGONG,BUNDABERG
6207,WOLLONGONG,BROKEN HILL
6208,WOLLONGONG,MERIMBULA
6209,WOLLONGONG,TOOWOOMBA WELLCAMP
6210,WOLLONGONG,HERVEY BAY
6211,WOLLONGONG,PROSERPINE
6212,WOLLONGONG,DEVONPORT
6213,WOLLONGONG,BATHURST ISLAND
6214,WOLLONGONG,MORANBAH
6215,WOLLONGONG,PARABURDOO
6216,WOLLONGONG,ALBANY
6217,WOLLONGONG,KINGSCOTE
6218,WOLLONGONG,ROMA
6219,WOLLONGONG,PARKES
6220,WOLLONGONG,KUNUNURRA
6221,WOLLONGONG,OLYMPIC DAM
6222,WOLLONGONG,ESPERANCE
6223,WOLLONGONG,FLINDERS ISLAND
6224,WOLLONGONG,GOVE
6225,WOLLONGONG,LONGREACH
6226,WOLLONGONG,COOKTOWN
6227,WOLLONGONG,GERALDTON
6228,WOLLONGONG,MANINGRIDA
6229,WOLLONGONG,WEIPA
6230,WOLLONGONG,LORD HOWE ISLAND
6231,WOLLONGONG,CEDUNA
6232,WOLLONGONG,CHARLEVILLE
6233,WOLLONGONG,MOREE
6234,WOLLONGONG,LEARMONTH
6235,WOLLONGONG,CARNARVON
6236,WOLLONGONG,KOWANYAMA
6237,WOLLONGONG,GROOTE EYLANDT
6238,WOLLONGONG,CLONCURRY
6239,WOLLONGONG,EDWARD RIVER
6240,WOLLONGONG,BAMAGA
6241,WOLLONGONG,MORNINGTON ISLAND
6242,WOLLONGONG,AURUKUN
6243,WOLLONGONG,LOCKHART RIVER
6244,WOLLONGONG,MCARTHUR RIVER
6245,WOLLONGONG,NORFOLK ISLAND
6246,WOLLONGONG,CHRISTMAS ISLAND
6247,WOLLONGONG,COCOS ISLAND
6248,LORD HOWE ISLAND,SYDNEY
6249,LORD HOWE ISLAND,MELBOURNE
6250,LORD HOWE ISLAND,BRISBANE
6251,LORD HOWE ISLAND,ADELAIDE
6252,LORD HOWE ISLAND,PERTH
6253,LORD HOWE ISLAND,CAIRNS
6254,LORD HOWE ISLAND,CANBERRA
6255,LORD HOWE ISLAND,GOLD COAST
6256,LORD HOWE ISLAND,TOWNSVILLE
6257,LORD HOWE ISLAND,DARWIN
6258,LORD HOWE ISLAND,HOBART
6259,LORD HOWE ISLAND,LAUNCESTON
6260,LORD HOWE ISLAND,NEWCASTLE
6261,LORD HOWE ISLAND,MACKAY
6262,LORD HOWE ISLAND,ROCKHAMPTON
6263,LORD HOWE ISLAND,SUNSHINE COAST
6264,LORD HOWE ISLAND,DUBBO
6265,LORD HOWE ISLAND,ALBURY
6266,LORD HOWE ISLAND,PORT LINCOLN
6267,LORD HOWE ISLAND,WAGGA WAGGA
6268,LORD HOWE ISLAND,ALICE SPRINGS
6269,LORD HOWE ISLAND,MILDURA
6270,LORD HOWE ISLAND,THURSDAY ISLAND
6271,LORD HOWE ISLAND,KARRATHA
6272,LORD HOWE ISLAND,COFFS HARBOUR
6273,LORD HOWE ISLAND,KING ISLAND
6274,LORD HOWE ISLAND,PALM ISLAND
6275,LORD HOWE ISLAND,BROOME
6276,LORD HOWE ISLAND,ARMIDALE
6277,LORD HOWE ISLAND,TAMWORTH
6278,LORD HOWE ISLAND,MOUNT ISA
6279,LORD HOWE ISLAND,GLADSTONE
6280,LORD HOWE ISLAND,GRIFFITH
6281,LORD HOWE ISLAND,ESSENDON FIELDS
6282,LORD HOWE ISLAND,EMERALD
6283,LORD HOWE ISLAND,PORT HEDLAND
6284,LORD HOWE ISLAND,HAMILTON ISLAND
6285,LORD HOWE ISLAND,PORT MACQUARIE
6286,LORD HOWE ISLAND,BALLINA
6287,LORD HOWE ISLAND,NEWMAN
6288,LORD HOWE ISLAND,WHYALLA
6289,LORD HOWE ISLAND,AYERS ROCK
6290,LORD HOWE ISLAND,BURNIE
6291,LORD HOWE ISLAND,KALGOORLIE
6292,LORD HOWE ISLAND,ORANGE
6293,LORD HOWE ISLAND,MOUNT GAMBIER
6294,LORD HOWE ISLAND,BUNDABERG
6295,LORD HOWE ISLAND,BROKEN HILL
6296,LORD HOWE ISLAND,MERIMBULA
6297,LORD HOWE ISLAND,TOOWOOMBA WELLCAMP
6298,LORD HOWE ISLAND,HERVEY BAY
6299,LORD HOWE ISLAND,PROSERPINE
6300,LORD HOWE ISLAND,DEVONPORT
6301,LORD HOWE ISLAND,BATHURST ISLAND
6302,LORD HOWE ISLAND,MORANBAH
6303,LORD HOWE ISLAND,PARABURDOO
6304,LORD HOWE ISLAND,ALBANY
6305,LORD HOWE ISLAND,KINGSCOTE
6306,LORD HOWE ISLAND,ROMA
6307,LORD HOWE ISLAND,PARKES
6308,LORD HOWE ISLAND,KUNUNURRA
6309,LORD HOWE ISLAND,OLYMPIC DAM
6310,LORD HOWE ISLAND,ESPERANCE
6311,LORD HOWE ISLAND,FLINDERS ISLAND
6312,LORD HOWE ISLAND,GOVE
6313,LORD HOWE ISLAND,LONGREACH
6314,LORD HOWE ISLAND,COOKTOWN
6315,LORD HOWE ISLAND,GERALDTON
6316,LORD HOWE ISLAND,MANINGRIDA
6317,LORD HOWE ISLAND,WEIPA
6318,LORD HOWE ISLAND,WOLLONGONG
6319,LORD HOWE ISLAND,CEDUNA
6320,LORD HOWE ISLAND,CHARLEVILLE
6321,LORD HOWE ISLAND,MOREE
6322,LORD HOWE ISLAND,LEARMONTH
6323,LORD HOWE ISLAND,CARNARVON
6324,LORD HOWE ISLAND,KOWANYAMA
6325,LORD HOWE ISLAND,GROOTE EYLANDT
6326,LORD HOWE ISLAND,CLONCURRY
6327,LORD HOWE ISLAND,EDWARD RIVER
6328,LORD HOWE ISLAND,BAMAGA
6329,LORD HOWE ISLAND,MORNINGTON ISLAND
6330,LORD HOWE ISLAND,AURUKUN
6331,LORD HOWE ISLAND,LOCKHART RIVER
6332,LORD HOWE ISLAND,MCARTHUR RIVER
6333,LORD HOWE ISLAND,NORFOLK ISLAND
6334,LORD HOWE ISLAND,CHRISTMAS ISLAND
6335,LORD HOWE ISLAND,COCOS ISLAND
6336,CEDUNA,SYDNEY
6337,CEDUNA,MELBOURNE
6338,CEDUNA,BRISBANE
6339,CEDUNA,ADELAIDE
6340,CEDUNA,PERTH
6341,CEDUNA,CAIRNS
6342,CEDUNA,CANBERRA
6343,CEDUNA,GOLD COAST
6344,CEDUNA,TOWNSVILLE
6345,CEDUNA,DARWIN
6346,CEDUNA,HOBART
6347,CEDUNA,LAUNCESTON
6348,CEDUNA,NEWCASTLE
6349,CEDUNA,MACKAY
6350,CEDUNA,ROCKHAMPTON
6351,CEDUNA,SUNSHINE COAST
6352,CEDUNA,DUBBO
6353,CEDUNA,ALBURY
6354,CEDUNA,PORT LINCOLN
6355,CEDUNA,WAGGA WAGGA
6356,CEDUNA,ALICE SPRINGS
6357,CEDUNA,MILDURA
6358,CEDUNA,THURSDAY ISLAND
6359,CEDUNA,KARRATHA
6360,CEDUNA,COFFS HARBOUR
6361,CEDUNA,KING ISLAND
6362,CEDUNA,PALM ISLAND
6363,CEDUNA,BROOME
6364,CEDUNA,ARMIDALE
6365,CEDUNA,TAMWORTH
6366,CEDUNA,MOUNT ISA
6367,CEDUNA,GLADSTONE
6368,CEDUNA,GRIFFITH
6369,CEDUNA,ESSENDON FIELDS
6370,CEDUNA,EMERALD
6371,CEDUNA,PORT HEDLAND
6372,CEDUNA,HAMILTON ISLAND
6373,CEDUNA,PORT MACQUARIE
6374,CEDUNA,BALLINA
6375,CEDUNA,NEWMAN
6376,CEDUNA,WHYALLA
6377,CEDUNA,AYERS ROCK
6378,CEDUNA,BURNIE
6379,CEDUNA,KALGOORLIE
6380,CEDUNA,ORANGE
6381,CEDUNA,MOUNT GAMBIER
6382,CEDUNA,BUNDABERG
6383,CEDUNA,BROKEN HILL
6384,CEDUNA,MERIMBULA
6385,CEDUNA,TOOWOOMBA WELLCAMP
6386,CEDUNA,HERVEY BAY
6387,CEDUNA,PROSERPINE
6388,CEDUNA,DEVONPORT
6389,CEDUNA,BATHURST ISLAND
6390,CEDUNA,MORANBAH
6391,CEDUNA,PARABURDOO
6392,CEDUNA,ALBANY
6393,CEDUNA,KINGSCOTE
6394,CEDUNA,ROMA
6395,CEDUNA,PARKES
6396,CEDUNA,KUNUNURRA
6397,CEDUNA,OLYMPIC DAM
6398,CEDUNA,ESPERANCE
6399,CEDUNA,FLINDERS ISLAND
6400,CEDUNA,GOVE
6401,CEDUNA,LONGREACH
6402,CEDUNA,COOKTOWN
6403,CEDUNA,GERALDTON
6404,CEDUNA,MANINGRIDA
6405,CEDUNA,WEIPA
6406,CEDUNA,WOLLONGONG
6407,CEDUNA,LORD HOWE ISLAND
6408,CEDUNA,CHARLEVILLE
6409,CEDUNA,MOREE
6410,CEDUNA,LEARMONTH
6411,CEDUNA,CARNARVON
6412,CEDUNA,KOWANYAMA
6413,CEDUNA,GROOTE EYLANDT
6414,CEDUNA,CLONCURRY
6415,CEDUNA,EDWARD RIVER
6416,CEDUNA,BAMAGA
6417,CEDUNA,MORNINGTON ISLAND
6418,CEDUNA,AURUKUN
6419,CEDUNA,LOCKHART RIVER
6420,CEDUNA,MCARTHUR RIVER
6421,CEDUNA,NORFOLK ISLAND
6422,CEDUNA,CHRISTMAS ISLAND
6423,CEDUNA,COCOS ISLAND
6424,CHARLEVILLE,SYDNEY
6425,CHARLEVILLE,MELBOURNE
6426,CHARLEVILLE,BRISBANE
6427,CHARLEVILLE,ADELAIDE
6428,CHARLEVILLE,PERTH
6429,CHARLEVILLE,CAIRNS
6430,CHARLEVILLE,CANBERRA
6431,CHARLEVILLE,GOLD COAST
6432,CHARLEVILLE,TOWNSVILLE
6433,CHARLEVILLE,DARWIN
6434,CHARLEVILLE,HOBART
6435,CHARLEVILLE,LAUNCESTON
6436,CHARLEVILLE,NEWCASTLE
6437,CHARLEVILLE,MACKAY
6438,CHARLEVILLE,ROCKHAMPTON
6439,CHARLEVILLE,SUNSHINE COAST
6440,CHARLEVILLE,DUBBO
6441,CHARLEVILLE,ALBURY
6442,CHARLEVILLE,PORT LINCOLN
6443,CHARLEVILLE,WAGGA WAGGA
6444,CHARLEVILLE,ALICE SPRINGS
6445,CHARLEVILLE,MILDURA
6446,CHARLEVILLE,THURSDAY ISLAND
6447,CHARLEVILLE,KARRATHA
6448,CHARLEVILLE,COFFS HARBOUR
6449,CHARLEVILLE,KING ISLAND
6450,CHARLEVILLE,PALM ISLAND
6451,CHARLEVILLE,BROOME
6452,CHARLEVILLE,ARMIDALE
6453,CHARLEVILLE,TAMWORTH
6454,CHARLEVILLE,MOUNT ISA
6455,CHARLEVILLE,GLADSTONE
6456,CHARLEVILLE,GRIFFITH
6457,CHARLEVILLE,ESSENDON FIELDS
6458,CHARLEVILLE,EMERALD
6459,CHARLEVILLE,PORT HEDLAND
6460,CHARLEVILLE,HAMILTON ISLAND
6461,CHARLEVILLE,PORT MACQUARIE
6462,CHARLEVILLE,BALLINA
6463,CHARLEVILLE,NEWMAN
6464,CHARLEVILLE,WHYALLA
6465,CHARLEVILLE,AYERS ROCK
6466,CHARLEVILLE,BURNIE
6467,CHARLEVILLE,KALGOORLIE
6468,CHARLEVILLE,ORANGE
6469,CHARLEVILLE,MOUNT GAMBIER
6470,CHARLEVILLE,BUNDABERG
6471,CHARLEVILLE,BROKEN HILL
6472,CHARLEVILLE,MERIMBULA
6473,CHARLEVILLE,TOOWOOMBA WELLCAMP
6474,CHARLEVILLE,HERVEY BAY
6475,CHARLEVILLE,PROSERPINE
6476,CHARLEVILLE,DEVONPORT
6477,CHARLEVILLE,BATHURST ISLAND
6478,CHARLEVILLE,MORANBAH
6479,CHARLEVILLE,PARABURDOO
6480,CHARLEVILLE,ALBANY
6481,CHARLEVILLE,KINGSCOTE
6482,CHARLEVILLE,ROMA
6483,CHARLEVILLE,PARKES
6484,CHARLEVILLE,KUNUNURRA
6485,CHARLEVILLE,OLYMPIC DAM
6486,CHARLEVILLE,ESPERANCE
6487,CHARLEVILLE,FLINDERS ISLAND
6488,CHARLEVILLE,GOVE
6489,CHARLEVILLE,LONGREACH
6490,CHARLEVILLE,COOKTOWN
6491,CHARLEVILLE,GERALDTON
6492,CHARLEVILLE,MANINGRIDA
6493,CHARLEVILLE,WEIPA
6494,CHARLEVILLE,WOLLONGONG
6495,CHARLEVILLE,LORD HOWE ISLAND
6496,CHARLEVILLE,CEDUNA
6497,CHARLEVILLE,MOREE
6498,CHARLEVILLE,LEARMONTH
6499,CHARLEVILLE,CARNARVON
6500,CHARLEVILLE,KOWANYAMA
6501,CHARLEVILLE,GROOTE EYLANDT
6502,CHARLEVILLE,CLONCURRY
6503,CHARLEVILLE,EDWARD RIVER
6504,CHARLEVILLE,BAMAGA
6505,CHARLEVILLE,MORNINGTON ISLAND
6506,CHARLEVILLE,AURUKUN
6507,CHARLEVILLE,LOCKHART RIVER
6508,CHARLEVILLE,MCARTHUR RIVER
6509,CHARLEVILLE,NORFOLK ISLAND
6510,CHARLEVILLE,CHRISTMAS ISLAND
6511,CHARLEVILLE,COCOS ISLAND
6512,MOREE,SYDNEY
6513,MOREE,MELBOURNE
6514,MOREE,BRISBANE
6515,MOREE,ADELAIDE
6516,MOREE,PERTH
6517,MOREE,CAIRNS
6518,MOREE,CANBERRA
6519,MOREE,GOLD COAST
6520,MOREE,TOWNSVILLE
6521,MOREE,DARWIN
6522,MOREE,HOBART
6523,MOREE,LAUNCESTON
6524,MOREE,NEWCASTLE
6525,MOREE,MACKAY
6526,MOREE,ROCKHAMPTON
6527,MOREE,SUNSHINE COAST
6528,MOREE,DUBBO
6529,MOREE,ALBURY
6530,MOREE,PORT LINCOLN
6531,MOREE,WAGGA WAGGA
6532,MOREE,ALICE SPRINGS
6533,MOREE,MILDURA
6534,MOREE,THURSDAY ISLAND
6535,MOREE,KARRATHA
6536,MOREE,COFFS HARBOUR
6537,MOREE,KING ISLAND
6538,MOREE,PALM ISLAND
6539,MOREE,BROOME
6540,MOREE,ARMIDALE
6541,MOREE,TAMWORTH
6542,MOREE,MOUNT ISA
6543,MOREE,GLADSTONE
6544,MOREE,GRIFFITH
6545,MOREE,ESSENDON FIELDS
6546,MOREE,EMERALD
6547,MOREE,PORT HEDLAND
6548,MOREE,HAMILTON ISLAND
6549,MOREE,PORT MACQUARIE
6550,MOREE,BALLINA
6551,MOREE,NEWMAN
6552,MOREE,WHYALLA
6553,MOREE,AYERS ROCK
6554,MOREE,BURNIE
6555,MOREE,KALGOORLIE
6556,MOREE,ORANGE
6557,MOREE,MOUNT GAMBIER
6558,MOREE,BUNDABERG
6559,MOREE,BROKEN HILL
6560,MOREE,MERIMBULA
6561,MOREE,TOOWOOMBA WELLCAMP
6562,MOREE,HERVEY BAY
6563,MOREE,PROSERPINE
6564,MOREE,DEVONPORT
6565,MOREE,BATHURST ISLAND
6566,MOREE,MORANBAH
6567,MOREE,PARABURDOO
6568,MOREE,ALBANY
6569,MOREE,KINGSCOTE
6570,MOREE,ROMA
6571,MOREE,PARKES
6572,MOREE,KUNUNURRA
6573,MOREE,OLYMPIC DAM
6574,MOREE,ESPERANCE
6575,MOREE,FLINDERS ISLAND
6576,MOREE,GOVE
6577,MOREE,LONGREACH
6578,MOREE,COOKTOWN
6579,MOREE,GERALDTON
6580,MOREE,MANINGRIDA
6581,MOREE,WEIPA
6582,MOREE,WOLLONGONG
6583,MOREE,LORD HOWE ISLAND
6584,MOREE,CEDUNA
6585,MOREE,CHARLEVILLE
6586,MOREE,LEARMONTH
6587,MOREE,CARNARVON
6588,MOREE,KOWANYAMA
6589,MOREE,GROOTE EYLANDT
6590,MOREE,CLONCURRY
6591,MOREE,EDWARD RIVER
6592,MOREE,BAMAGA
6593,MOREE,MORNINGTON ISLAND
6594,MOREE,AURUKUN
6595,MOREE,LOCKHART RIVER
6596,MOREE,MCARTHUR RIVER
6597,MOREE,NORFOLK ISLAND
6598,MOREE,CHRISTMAS ISLAND
6599,MOREE,COCOS ISLAND
6600,LEARMONTH,SYDNEY
6601,LEARMONTH,MELBOURNE
6602,LEARMONTH,BRISBANE
6603,LEARMONTH,ADELAIDE
6604,LEARMONTH,PERTH
6605,LEARMONTH,CAIRNS
6606,LEARMONTH,CANBERRA
6607,LEARMONTH,GOLD COAST
6608,LEARMONTH,TOWNSVILLE
6609,LEARMONTH,DARWIN
6610,LEARMONTH,HOBART
6611,LEARMONTH,LAUNCESTON
6612,LEARMONTH,NEWCASTLE
6613,LEARMONTH,MACKAY
6614,LEARMONTH,ROCKHAMPTON
6615,LEARMONTH,SUNSHINE COAST
6616,LEARMONTH,DUBBO
6617,LEARMONTH,ALBURY
6618,LEARMONTH,PORT LINCOLN
6619,LEARMONTH,WAGGA WAGGA
6620,LEARMONTH,ALICE SPRINGS
6621,LEARMONTH,MILDURA
6622,LEARMONTH,THURSDAY ISLAND
6623,LEARMONTH,KARRATHA
6624,LEARMONTH,COFFS HARBOUR
6625,LEARMONTH,KING ISLAND
6626,LEARMONTH,PALM ISLAND
6627,LEARMONTH,BROOME
6628,LEARMONTH,ARMIDALE
