,Airport_From,Airport_To
8541,PERTH,MELBOURNE
8542,MACKAY,MOUNT ISA
8543,TOWNSVILLE,NEWCASTLE
8544,SYDNEY,PERTH
8545,SYDNEY,PERTH
8546,SYDNEY,MELBOURNE
8547,MELBOURNE,SYDNEY
8549,SYDNEY,CAIRNS
8550,LAUNCESTON,SUNSHINE COAST
8552,SYDNEY,PERTH
8553,SYDNEY,ALBURY
8554,CAIRNS,COFFS HARBOUR
8555,HOBART,BRISBANE
8556,ESSENDON FIELDS,GOLD COAST
8557,SYDNEY,CANBERRA
8558,SYDNEY,MELBOURNE
8559,DARWIN,ROCKHAMPTON
8560,HOBART,MOUNT GAMBIER
8561,DEVONPORT,PERTH
8562,TOOWOOMBA WELLCAMP,HOBART
8563,CAIRNS,ARMIDALE
8564,SYDNEY,MELBOURNE
8565,PALM ISLAND,ALBURY
8566,CAIRNS,NEWCASTLE
8567,MOUNT ISA,MELBOURNE
8568,GRIFFITH,ADELAIDE
8569,PERTH,BAMAGA
8570,MELBOURNE,HOBART
8571,DARWIN,SYDNEY
8572,MELBOURNE,DUBBO
8574,SYDNEY,BRISBANE
8575,TOWNSVILLE,SYDNEY
8576,ALICE SPRINGS,MELBOURNE
8577,CHARLEVILLE,ESSENDON FIELDS
8578,MELBOURNE,SYDNEY
8579,BRISBANE,PERTH
8580,SYDNEY,MELBOURNE
8582,BRISBANE,ARMIDALE
8583,MOUNT ISA,PORT LINCOLN
8584,MELBOURNE,SYDNEY
8585,SYDNEY,PERTH
8586,WEIPA,MELBOURNE
8587,ADELAIDE,MILDURA
8588,MELBOURNE,BRISBANE
8589,KUNUNURRA,MELBOURNE
8591,ROCKHAMPTON,DARWIN
8592,SYDNEY,MELBOURNE
8593,ADELAIDE,NEWCASTLE
8594,BRISBANE,DARWIN
8595,ROCKHAMPTON,ADELAIDE
8596,BRISBANE,KING ISLAND
8597,PORT HEDLAND,BRISBANE
8598,BRISBANE,ADELAIDE
8599,KALGOORLIE,ADELAIDE
8600,SYDNEY,NEWCASTLE
8601,BRISBANE,MELBOURNE
8602,ROMA,HOBART
8603,GOLD COAST,DARWIN
8605,CAIRNS,BRISBANE
8606,BRISBANE,CANBERRA
8608,MELBOURNE,SYDNEY
8609,SYDNEY,ADELAIDE
8610,TOWNSVILLE,PERTH
8611,TOOWOOMBA WELLCAMP,BRISBANE
8612,SYDNEY,TOWNSVILLE
8613,THURSDAY ISLAND,MELBOURNE
8614,MILDURA,SYDNEY
8615,MELBOURNE,TOWNSVILLE
8617,PERTH,SYDNEY
8618,SYDNEY,MELBOURNE
8619,KING ISLAND,BRISBANE
8620,SYDNEY,GOLD COAST
8621,ADELAIDE,PERTH
8622,KALGOORLIE,GRIFFITH
8623,SYDNEY,BRISBANE
8624,GOLD COAST,PERTH
8625,MELBOURNE,HAMILTON ISLAND
8626,TOWNSVILLE,ESSENDON FIELDS
8627,ADELAIDE,PERTH
8628,MELBOURNE,PERTH
8629,GRIFFITH,DARWIN
8630,CAIRNS,MELBOURNE
8631,PORT LINCOLN,BRISBANE
8632,DARWIN,SYDNEY
8633,DARWIN,MELBOURNE
8634,SUNSHINE COAST,MELBOURNE
8635,ADELAIDE,SUNSHINE COAST
8636,DARWIN,ALBURY
8637,BALLINA,CAIRNS
8638,GOLD COAST,PERTH
8639,MELBOURNE,BRISBANE
8641,BRISBANE,SYDNEY
8642,NEWCASTLE,SYDNEY
8644,SYDNEY,ESSENDON FIELDS
8645,SYDNEY,BRISBANE
8646,BRISBANE,KALGOORLIE
8647,ROCKHAMPTON,BRISBANE
8648,MELBOURNE,LAUNCESTON
8649,PARABURDOO,SYDNEY
8650,KARRATHA,PERTH
8651,MELBOURNE,HOBART
8652,LORD HOWE ISLAND,SUNSHINE COAST
8653,MELBOURNE,PORT MACQUARIE
8654,ADELAIDE,TOWNSVILLE
8655,PALM ISLAND,GOLD COAST
8656,ADELAIDE,BRISBANE
8657,MELBOURNE,LAUNCESTON
8658,NEWCASTLE,MORANBAH
8659,CAIRNS,ADELAIDE
8660,HAMILTON ISLAND,SYDNEY
8661,SYDNEY,ALBURY
8662,BRISBANE,PORT MACQUARIE
8663,ROCKHAMPTON,MORANBAH
8665,BROOME,DEVONPORT
8666,SYDNEY,ADELAIDE
8668,SYDNEY,MELBOURNE
8669,ADELAIDE,PERTH
8670,ADELAIDE,MELBOURNE
8671,KARRATHA,BRISBANE
8672,PERTH,MELBOURNE
8673,MELBOURNE,BRISBANE
8674,SUNSHINE COAST,PERTH
8675,GLADSTONE,MELBOURNE
8678,ALBURY,ROCKHAMPTON
8679,MELBOURNE,TOWNSVILLE
8680,DARWIN,MELBOURNE
8681,SYDNEY,MACKAY
8682,SUNSHINE COAST,BRISBANE
8683,FLINDERS ISLAND,PERTH
8684,SYDNEY,ADELAIDE
8685,TAMWORTH,ADELAIDE
8686,MELBOURNE,PERTH
8687,BROOME,KUNUNURRA
8688,CLONCURRY,SYDNEY
8689,BATHURST ISLAND,MELBOURNE
8690,SYDNEY,THURSDAY ISLAND
8691,TOWNSVILLE,KALGOORLIE
8692,ADELAIDE,BRISBANE
8694,MCARTHUR RIVER,BRISBANE
8695,KALGOORLIE,ADELAIDE
8696,SYDNEY,MANINGRIDA
8697,BRISBANE,LAUNCESTON
8698,DUBBO,PERTH
8699,MELBOURNE,SYDNEY
8700,NEWCASTLE,OLYMPIC DAM
8701,SYDNEY,DARWIN
8702,PORT MACQUARIE,MELBOURNE
8703,COFFS HARBOUR,PERTH
8704,LAUNCESTON,BUNDABERG
8705,MELBOURNE,ADELAIDE
8706,MELBOURNE,SYDNEY
8707,COOKTOWN,SYDNEY
8708,MELBOURNE,SYDNEY
8710,PERTH,PROSERPINE
8711,MILDURA,ADELAIDE
8712,SYDNEY,CEDUNA
8713,MELBOURNE,GLADSTONE
8714,ADELAIDE,MELBOURNE
8715,PORT LINCOLN,BRISBANE
8716,CAIRNS,MELBOURNE
8717,MELBOURNE,SYDNEY
8718,ADELAIDE,CAIRNS
8719,PERTH,MOUNT ISA
8720,PORT LINCOLN,BRISBANE
8721,MORANBAH,WHYALLA
8723,MELBOURNE,LAUNCESTON
8724,MELBOURNE,BRISBANE
8725,SYDNEY,COFFS HARBOUR
8726,EDWARD RIVER,KARRATHA
8727,SYDNEY,BRISBANE
8728,BRISBANE,HOBART
8729,PERTH,BRISBANE
8730,NEWMAN,SYDNEY
8731,ADELAIDE,CAIRNS
8732,PORT LINCOLN,SYDNEY
8733,DARWIN,ADELAIDE
8734,SYDNEY,CAIRNS
8737,BROOME,MILDURA
8738,ALBURY,MELBOURNE
8739,PERTH,SYDNEY
8740,BRISBANE,CANBERRA
8741,GRIFFITH,HOBART
8742,BRISBANE,LEARMONTH
8743,MELBOURNE,BRISBANE
8744,PERTH,BROOME
8745,BRISBANE,SYDNEY
8746,CANBERRA,MELBOURNE
8747,BRISBANE,GOLD COAST
8748,HOBART,BRISBANE
8749,MELBOURNE,SYDNEY
8750,CAIRNS,MELBOURNE
8751,ADELAIDE,SYDNEY
8752,ROCKHAMPTON,BRISBANE
8753,TOWNSVILLE,MELBOURNE
8755,DARWIN,SYDNEY
8757,ADELAIDE,SYDNEY
8758,FLINDERS ISLAND,HOBART
8759,DARWIN,ADELAIDE
8760,KINGSCOTE,CANBERRA
8761,BROKEN HILL,MELBOURNE
8762,ARMIDALE,BRISBANE
8763,CANBERRA,MELBOURNE
8764,MORANBAH,SUNSHINE COAST
8765,MELBOURNE,BRISBANE
8766,CAIRNS,BRISBANE
8767,SYDNEY,MELBOURNE
8768,SYDNEY,TOWNSVILLE
8769,NEWCASTLE,KALGOORLIE
8770,MELBOURNE,DARWIN
8771,SYDNEY,ARMIDALE
8772,CANBERRA,BRISBANE
8773,CAIRNS,ADELAIDE
8774,BRISBANE,EMERALD
8775,ALICE SPRINGS,BRISBANE
8776,CANBERRA,GOLD COAST
8777,BRISBANE,CAIRNS
8778,MELBOURNE,CAIRNS
8779,SYDNEY,CAIRNS
8780,BRISBANE,DARWIN
8781,MELBOURNE,SYDNEY
8782,PERTH,CAIRNS
8783,TOWNSVILLE,MELBOURNE
8784,MELBOURNE,SYDNEY
8785,BRISBANE,PERTH
8786,DARWIN,NEWCASTLE
8787,BRISBANE,CANBERRA
8788,DUBBO,ROMA
8789,ADELAIDE,BRISBANE
8790,SYDNEY,BRISBANE
8791,CANBERRA,GERALDTON
8793,SYDNEY,TOWNSVILLE
8794,BRISBANE,PARABURDOO
8795,SYDNEY,DARWIN
8796,CAIRNS,ADELAIDE
8797,MELBOURNE,SYDNEY
8798,HOBART,SYDNEY
8799,GOLD COAST,SYDNEY
8800,ALBURY,PORT LINCOLN
8802,BRISBANE,MELBOURNE
8804,LAUNCESTON,NEWCASTLE
8805,MERIMBULA,SYDNEY
8806,SYDNEY,ADELAIDE
8809,COOKTOWN,WAGGA WAGGA
8810,TOWNSVILLE,LONGREACH
8811,LAUNCESTON,ADELAIDE
8812,HOBART,ORANGE
8813,SYDNEY,BRISBANE
8814,ADELAIDE,MELBOURNE
8815,BRISBANE,MELBOURNE
8816,PERTH,BRISBANE
8817,BRISBANE,MELBOURNE
8818,MELBOURNE,ROCKHAMPTON
8819,NEWCASTLE,DUBBO
8820,CANBERRA,PORT MACQUARIE
8822,ESSENDON FIELDS,PERTH
8823,ADELAIDE,DUBBO
8824,ADELAIDE,BRISBANE
8825,GOLD COAST,MELBOURNE
8826,WEIPA,SYDNEY
8827,CANBERRA,ADELAIDE
8828,BRISBANE,ADELAIDE
8829,MELBOURNE,SYDNEY
8830,SYDNEY,CAIRNS
8831,BRISBANE,LEARMONTH
8832,TOWNSVILLE,ADELAIDE
8833,MELBOURNE,MACKAY
8834,PORT MACQUARIE,MELBOURNE
8835,ADELAIDE,NEWCASTLE
8836,MILDURA,GOLD COAST
8837,PROSERPINE,MELBOURNE
8838,CANBERRA,SYDNEY
8840,SUNSHINE COAST,COOKTOWN
8841,BALLINA,ALBURY
8842,CAIRNS,BRISBANE
8844,ADELAIDE,GRIFFITH
8846,MELBOURNE,SYDNEY
8847,MELBOURNE,CANBERRA
8848,BRISBANE,HOBART
8849,BRISBANE,ADELAIDE
8850,CAIRNS,SYDNEY
8851,CANBERRA,CLONCURRY
8852,DARWIN,SYDNEY
8853,BRISBANE,TAMWORTH
8854,NEWMAN,MELBOURNE
8855,SYDNEY,PALM ISLAND
8857,ADELAIDE,CANBERRA
8858,MELBOURNE,BAMAGA
8859,BRISBANE,DARWIN
8860,MACKAY,SYDNEY
8861,MELBOURNE,TOWNSVILLE
8862,FLINDERS ISLAND,ADELAIDE
8863,ADELAIDE,SYDNEY
8864,GRIFFITH,PALM ISLAND
8865,BRISBANE,MANINGRIDA
8866,SYDNEY,ADELAIDE
8867,SYDNEY,TAMWORTH
8868,ADELAIDE,GOLD COAST
8869,PROSERPINE,MELBOURNE
8870,MELBOURNE,BRISBANE
8871,PERTH,CANBERRA
8872,DARWIN,SYDNEY
8874,ADELAIDE,PORT LINCOLN
8875,SYDNEY,BRISBANE
8876,NEWMAN,ROCKHAMPTON
8877,ADELAIDE,SYDNEY
8878,HOBART,MELBOURNE
8879,CAIRNS,SYDNEY
8880,DARWIN,PERTH
8881,MELBOURNE,LAUNCESTON
8882,HOBART,PERTH
8883,DARWIN,MELBOURNE
8884,SYDNEY,DUBBO
8885,CANBERRA,BUNDABERG
8886,BRISBANE,SYDNEY
8887,PERTH,MELBOURNE
8888,SYDNEY,ADELAIDE
8889,ORANGE,SYDNEY
8890,CEDUNA,GROOTE EYLANDT
8891,TOWNSVILLE,ADELAIDE
8892,BRISBANE,MELBOURNE
8893,BRISBANE,MELBOURNE
8894,MELBOURNE,SYDNEY
8895,SYDNEY,MELBOURNE
8896,MCARTHUR RIVER,ADELAIDE
8897,DARWIN,SYDNEY
8898,SYDNEY,PERTH
8899,TOWNSVILLE,BRISBANE
8900,MELBOURNE,BRISBANE
8901,BROKEN HILL,TOWNSVILLE
8902,BRISBANE,SYDNEY
8903,MELBOURNE,BRISBANE
8904,CAIRNS,ADELAIDE
8905,HOBART,MELBOURNE
8906,PERTH,BRISBANE
8907,MELBOURNE,SUNSHINE COAST
8908,CANBERRA,ESPERANCE
8909,CANBERRA,MELBOURNE
8910,SYDNEY,CAIRNS
8912,ADELAIDE,KING ISLAND
8913,BRISBANE,MELBOURNE
8915,CANBERRA,SYDNEY
8916,PERTH,SYDNEY
8917,SYDNEY,BRISBANE
8918,BRISBANE,MOUNT GAMBIER
8919,ARMIDALE,BRISBANE
8920,WAGGA WAGGA,SYDNEY
8921,GOLD COAST,MELBOURNE
8922,GOLD COAST,BRISBANE
8923,BRISBANE,MELBOURNE
8924,SYDNEY,MOUNT GAMBIER
8925,CANBERRA,BRISBANE
8926,ADELAIDE,SYDNEY
8927,MELBOURNE,SUNSHINE COAST
8928,PERTH,SYDNEY
8929,ROMA,BRISBANE
8930,SYDNEY,BRISBANE
8931,SYDNEY,BRISBANE
8932,MELBOURNE,PERTH
8934,ADELAIDE,PERTH
8935,BURNIE,BRISBANE
8936,BRISBANE,HAMILTON ISLAND
8937,MELBOURNE,PERTH
8938,MELBOURNE,COFFS HARBOUR
8939,BRISBANE,SYDNEY
8940,MELBOURNE,BRISBANE
8941,DARWIN,BROOME
8942,HOBART,NEWCASTLE
8943,BRISBANE,MELBOURNE
8944,BRISBANE,GROOTE EYLANDT
8945,PERTH,MELBOURNE
8947,PERTH,ADELAIDE
8948,MELBOURNE,HOBART
8950,SYDNEY,BRISBANE
8951,BRISBANE,ADELAIDE
8952,GOLD COAST,SYDNEY
8953,BRISBANE,CANBERRA
8954,CAIRNS,SYDNEY
8955,BRISBANE,PERTH
8956,GLADSTONE,MELBOURNE
8957,BRISBANE,MELBOURNE
8958,SYDNEY,PERTH
8959,DUBBO,CANBERRA
8960,BRISBANE,PERTH
8961,EMERALD,BRISBANE
8962,GOLD COAST,BATHURST ISLAND
8963,PERTH,COFFS HARBOUR
8964,MELBOURNE,CANBERRA
8967,SYDNEY,KING ISLAND
8969,MELBOURNE,NEWCASTLE
8970,CANBERRA,ALBURY
8971,CAIRNS,PERTH
8972,BRISBANE,DARWIN
8973,CANBERRA,MELBOURNE
8974,NORFOLK ISLAND,ADELAIDE
8975,CAIRNS,MELBOURNE
8976,NEWCASTLE,DARWIN
8977,PERTH,SYDNEY
8978,ADELAIDE,SYDNEY
8979,TOWNSVILLE,CANBERRA
8980,PARKES,SYDNEY
8981,LOCKHART RIVER,ADELAIDE
8982,WAGGA WAGGA,SYDNEY
8983,ADELAIDE,HOBART
8984,DARWIN,MELBOURNE
8985,TOWNSVILLE,MACKAY
8986,BRISBANE,LAUNCESTON
8987,BRISBANE,SYDNEY
8988,BRISBANE,COOKTOWN
8989,BRISBANE,MELBOURNE
8990,BRISBANE,TOWNSVILLE
8991,TOOWOOMBA WELLCAMP,CAIRNS
8992,MELBOURNE,PERTH
8993,NEWCASTLE,ADELAIDE
8995,PERTH,PORT MACQUARIE
8996,SYDNEY,FLINDERS ISLAND
8997,BRISBANE,SYDNEY
8999,BAMAGA,ADELAIDE
9000,BRISBANE,GOLD COAST
9001,ADELAIDE,PERTH
9002,MOUNT ISA,BRISBANE
9003,BRISBANE,SYDNEY
9004,DARWIN,SYDNEY
9005,SYDNEY,BRISBANE
9006,PORT LINCOLN,CANBERRA
9007,KARRATHA,KUNUNURRA
9008,MELBOURNE,SYDNEY
9009,SYDNEY,MELBOURNE
9011,PORT HEDLAND,MELBOURNE
9012,MOUNT ISA,SYDNEY
9013,KUNUNURRA,MELBOURNE
9014,PERTH,AURUKUN
9015,ADELAIDE,SYDNEY
9016,ADELAIDE,NEWCASTLE
9017,COFFS HARBOUR,SYDNEY
9018,CAIRNS,SYDNEY
9020,HAMILTON ISLAND,ADELAIDE
9022,SYDNEY,KINGSCOTE
9023,SYDNEY,WHYALLA
9024,SYDNEY,BRISBANE
9026,BRISBANE,SYDNEY
9027,PERTH,SYDNEY
9028,HAMILTON ISLAND,SYDNEY
9029,PERTH,ROCKHAMPTON
9030,CAIRNS,GOVE
9031,BRISBANE,KINGSCOTE
9033,MACKAY,MOUNT ISA
9034,BRISBANE,BROKEN HILL
9035,SYDNEY,BRISBANE
9037,GOLD COAST,MELBOURNE
9038,CANBERRA,MELBOURNE
9039,ADELAIDE,CAIRNS
9040,BUNDABERG,SYDNEY
9042,CAIRNS,BRISBANE
9043,SYDNEY,DARWIN
9044,LAUNCESTON,HOBART
9045,BRISBANE,MOUNT ISA
9046,ALICE SPRINGS,KARRATHA
9047,BRISBANE,SYDNEY
9048,BROKEN HILL,ADELAIDE
9049,MELBOURNE,LAUNCESTON
9050,SYDNEY,MELBOURNE
9051,SYDNEY,ADELAIDE
9052,PERTH,BRISBANE
9053,SYDNEY,MELBOURNE
9054,MELBOURNE,SYDNEY
9055,LAUNCESTON,ROCKHAMPTON
9056,BRISBANE,NEWCASTLE
9058,SYDNEY,BRISBANE
9059,BRISBANE,ESSENDON FIELDS
9060,NEWMAN,SYDNEY
9061,BRISBANE,MELBOURNE
9062,BRISBANE,CAIRNS
9063,ADELAIDE,ORANGE
9064,SYDNEY,MELBOURNE
9065,SYDNEY,GOLD COAST
9066,BRISBANE,SYDNEY
9067,NEWMAN,DARWIN
9068,CAIRNS,HOBART
9069,HOBART,DARWIN
9070,CAIRNS,CANBERRA
9071,ADELAIDE,MELBOURNE
9072,TAMWORTH,MELBOURNE
9073,SYDNEY,GOLD COAST
9076,MELBOURNE,EDWARD RIVER
9077,GOLD COAST,SYDNEY
9078,CANBERRA,MELBOURNE
9079,SYDNEY,CAIRNS
9080,DARWIN,LAUNCESTON
9081,KARRATHA,DARWIN
9082,BRISBANE,SYDNEY
9083,BATHURST ISLAND,GOLD COAST
9085,SYDNEY,ALICE SPRINGS
9086,LAUNCESTON,MELBOURNE
9087,MELBOURNE,ADELAIDE
9088,BRISBANE,DARWIN
9089,ROCKHAMPTON,BRISBANE
9090,MELBOURNE,BRISBANE
9091,WAGGA WAGGA,CANBERRA
9093,ADELAIDE,SYDNEY
9094,BROOME,BRISBANE
9095,MELBOURNE,CANBERRA
9096,ADELAIDE,CAIRNS
9097,BRISBANE,SYDNEY
9098,NEWCASTLE,SYDNEY
9099,SYDNEY,MELBOURNE
9100,DARWIN,SYDNEY
9101,BRISBANE,ADELAIDE
9102,MACKAY,SYDNEY
9103,ADELAIDE,MELBOURNE
9105,CANBERRA,TOWNSVILLE
9106,BRISBANE,ARMIDALE
9107,HOBART,ALBURY
9108,SYDNEY,GOLD COAST
9109,BRISBANE,SYDNEY
9110,MELBOURNE,TOWNSVILLE
9111,MELBOURNE,HOBART
9112,MELBOURNE,ADELAIDE
9113,MELBOURNE,ALBURY
9115,MACKAY,BRISBANE
9116,MELBOURNE,SUNSHINE COAST
9117,DUBBO,GOLD COAST
9118,SYDNEY,BRISBANE
9119,MELBOURNE,CAIRNS
9120,SYDNEY,PERTH
9121,SYDNEY,PERTH
9122,BROKEN HILL,PARKES
9124,PERTH,SYDNEY
9125,BRISBANE,TOWNSVILLE
9126,MELBOURNE,CANBERRA
9127,SYDNEY,MELBOURNE
9128,SYDNEY,ADELAIDE
9129,NEWCASTLE,SYDNEY
9130,MELBOURNE,SYDNEY
9131,SYDNEY,CAIRNS
9132,GOLD COAST,SYDNEY
9133,WHYALLA,ADELAIDE
9134,ADELAIDE,AYERS ROCK
9135,SYDNEY,MACKAY
9136,BURNIE,MELBOURNE
9138,CAIRNS,MELBOURNE
9139,BRISBANE,PARABURDOO
9140,TOWNSVILLE,LAUNCESTON
9141,MELBOURNE,PERTH
9143,SYDNEY,TAMWORTH
9144,BRISBANE,SYDNEY
9145,MELBOURNE,WAGGA WAGGA
9146,MOUNT ISA,DARWIN
9147,HOBART,ESPERANCE
9148,WAGGA WAGGA,NEWCASTLE
9149,GOLD COAST,ROCKHAMPTON
9150,TOWNSVILLE,FLINDERS ISLAND
9152,SUNSHINE COAST,PORT HEDLAND
9153,TOWNSVILLE,SYDNEY
9154,SYDNEY,CANBERRA
9155,MELBOURNE,SYDNEY
9156,ALICE SPRINGS,BRISBANE
9157,PORT LINCOLN,MELBOURNE
9158,BURNIE,ADELAIDE
9159,CANBERRA,SYDNEY
9160,PERTH,SYDNEY
9161,BRISBANE,SYDNEY
9162,BRISBANE,ADELAIDE
9163,BRISBANE,MELBOURNE
9164,AURUKUN,MELBOURNE
9165,PERTH,TOWNSVILLE
9166,GOLD COAST,PORT LINCOLN
9167,SYDNEY,KARRATHA
9169,MELBOURNE,BRISBANE
9170,CANBERRA,PERTH
9171,ALICE SPRINGS,HOBART
9172,KINGSCOTE,MELBOURNE
9173,PERTH,SYDNEY
9174,SUNSHINE COAST,ADELAIDE
9175,GRIFFITH,SYDNEY
9176,PERTH,SYDNEY
9177,MACKAY,SUNSHINE COAST
9178,TOWNSVILLE,MELBOURNE
9179,LAUNCESTON,ADELAIDE
9180,BRISBANE,MELBOURNE
9182,SYDNEY,THURSDAY ISLAND
9183,SYDNEY,MOUNT GAMBIER
9184,SYDNEY,BRISBANE
9185,ADELAIDE,MELBOURNE
9186,BROOME,SYDNEY
9187,HOBART,SYDNEY
9188,KARRATHA,MACKAY
9189,BRISBANE,TOWNSVILLE
9190,MELBOURNE,HOBART
9191,TAMWORTH,MELBOURNE
9192,MELBOURNE,BRISBANE
9194,BRISBANE,EMERALD
9195,CAIRNS,SYDNEY
9196,ESSENDON FIELDS,TOWNSVILLE
9197,KOWANYAMA,MELBOURNE
9198,SYDNEY,BROOME
9199,BRISBANE,MELBOURNE
9201,SYDNEY,SUNSHINE COAST
9202,CAIRNS,SYDNEY
9203,MELBOURNE,PERTH
9204,PORT LINCOLN,ADELAIDE
9207,HOBART,BRISBANE
9208,MELBOURNE,NEWCASTLE
9209,MELBOURNE,SYDNEY
9210,TOWNSVILLE,BRISBANE
9211,CAIRNS,MELBOURNE
9213,HOBART,GOLD COAST
9214,MELBOURNE,WAGGA WAGGA
9215,SYDNEY,PERTH
9216,CANBERRA,BRISBANE
9217,SYDNEY,MELBOURNE
9218,LAUNCESTON,MELBOURNE
9220,CANBERRA,SYDNEY
9221,MORANBAH,BRISBANE
9222,MELBOURNE,ADELAIDE
9223,PERTH,SYDNEY
9224,PARKES,BRISBANE
9225,GOLD COAST,ROCKHAMPTON
9226,MELBOURNE,GROOTE EYLANDT
9227,ADELAIDE,ALICE SPRINGS
9228,ADELAIDE,SYDNEY
9229,MELBOURNE,SYDNEY
9230,MORNINGTON ISLAND,DARWIN
9231,PORT HEDLAND,DARWIN
9232,MELBOURNE,MOUNT ISA
9233,MOUNT ISA,MELBOURNE
9234,PERTH,SYDNEY
9235,PERTH,SYDNEY
9237,HOBART,NEWCASTLE
9238,MELBOURNE,BRISBANE
9239,BRISBANE,SYDNEY
9240,MELBOURNE,BRISBANE
9241,ALICE SPRINGS,MELBOURNE
9242,MELBOURNE,KING ISLAND
9243,BRISBANE,SYDNEY
9244,PERTH,LAUNCESTON
9245,LAUNCESTON,SYDNEY
9246,ADELAIDE,SYDNEY
9247,BRISBANE,MELBOURNE
9248,BRISBANE,ADELAIDE
9250,CAIRNS,BRISBANE
9251,CANBERRA,ALICE SPRINGS
9252,TOWNSVILLE,BRISBANE
9253,PERTH,MANINGRIDA
9254,MELBOURNE,SYDNEY
9255,PORT LINCOLN,MELBOURNE
9256,GOLD COAST,PERTH
9257,CAIRNS,SYDNEY
9258,MELBOURNE,SYDNEY
9260,ADELAIDE,BRISBANE
9261,PORT LINCOLN,MELBOURNE
9262,SYDNEY,PORT LINCOLN
9264,PERTH,MELBOURNE
9265,BRISBANE,MELBOURNE
9266,WEIPA,SYDNEY
9267,PALM ISLAND,HERVEY BAY
9268,TOWNSVILLE,SYDNEY
9270,MELBOURNE,WAGGA WAGGA
9271,SYDNEY,KALGOORLIE
9272,CAIRNS,SYDNEY
9273,ADELAIDE,MELBOURNE
9274,SYDNEY,CAIRNS
9277,SYDNEY,PERTH
9278,MELBOURNE,SYDNEY
9279,ROCKHAMPTON,ADELAIDE
9280,MELBOURNE,SYDNEY
9281,NEWCASTLE,SYDNEY
9282,HOBART,ESSENDON FIELDS
9283,CAIRNS,BRISBANE
9284,MELBOURNE,PERTH
9287,PORT LINCOLN,BRISBANE
9288,SYDNEY,MOUNT GAMBIER
9289,PERTH,SYDNEY
9290,PERTH,MELBOURNE
9292,WAGGA WAGGA,BRISBANE
9293,ADELAIDE,AYERS ROCK
9294,WOLLONGONG,CANBERRA
9295,SYDNEY,MELBOURNE
9296,SYDNEY,PERTH
9297,ADELAIDE,DARWIN
9298,KING ISLAND,BRISBANE
9299,BRISBANE,DUBBO
9300,BRISBANE,SYDNEY
9301,SYDNEY,MELBOURNE
9302,CANBERRA,NEWCASTLE
9303,MELBOURNE,AYERS ROCK
9304,SUNSHINE COAST,GRIFFITH
9305,CANBERRA,MELBOURNE
9306,SYDNEY,PERTH
9307,SYDNEY,MELBOURNE
9308,TOWNSVILLE,MELBOURNE
9309,CAIRNS,TOWNSVILLE
9310,SYDNEY,PERTH
9311,SYDNEY,NEWCASTLE
9312,TOWNSVILLE,MELBOURNE
9314,PERTH,COFFS HARBOUR
9315,GOLD COAST,SYDNEY
9316,LAUNCESTON,SYDNEY
9317,CANBERRA,PORT MACQUARIE
9319,MELBOURNE,GOLD COAST
9320,BRISBANE,SYDNEY
9321,SYDNEY,BRISBANE
9322,SYDNEY,ADELAIDE
9323,BRISBANE,GOLD COAST
9324,CANBERRA,GOLD COAST
9325,BRISBANE,PERTH
9327,SYDNEY,BRISBANE
9329,CANBERRA,MOUNT ISA
9330,BUNDABERG,TOWNSVILLE
9331,MELBOURNE,GOLD COAST
9332,KINGSCOTE,MELBOURNE
9333,MOUNT ISA,CAIRNS
9334,BRISBANE,MELBOURNE
9335,BRISBANE,CANBERRA
9336,ADELAIDE,CAIRNS
9337,CANBERRA,MELBOURNE
9338,BRISBANE,TOWNSVILLE
9339,BROOME,ADELAIDE
9340,ALICE SPRINGS,SYDNEY
9341,COFFS HARBOUR,SYDNEY
9342,PORT HEDLAND,SYDNEY
9343,MELBOURNE,PORT MACQUARIE
9344,PORT LINCOLN,MELBOURNE
9345,MELBOURNE,SYDNEY
9346,PERTH,SYDNEY
9347,BRISBANE,SYDNEY
9348,CANBERRA,ADELAIDE
9349,MELBOURNE,CAIRNS
9350,MELBOURNE,PERTH
9351,MELBOURNE,BRISBANE
9352,BURNIE,SYDNEY
9353,BRISBANE,MELBOURNE
9354,PORT LINCOLN,CANBERRA
9355,PALM ISLAND,MELBOURNE
9356,MELBOURNE,MACKAY
9357,CAIRNS,TOWNSVILLE
9358,DARWIN,BRISBANE
9359,ADELAIDE,BRISBANE
9360,SYDNEY,NEWCASTLE
9361,SYDNEY,GOLD COAST
9362,PERTH,LAUNCESTON
9363,DARWIN,MELBOURNE
9364,PERTH,BURNIE
9365,GRIFFITH,ORANGE
9366,MANINGRIDA,TAMWORTH
9367,MELBOURNE,ADELAIDE
9368,MORNINGTON ISLAND,SYDNEY
9370,HAMILTON ISLAND,GOLD COAST
9371,TOWNSVILLE,CANBERRA
9372,SYDNEY,MELBOURNE
9373,KINGSCOTE,PORT MACQUARIE
9374,BALLINA,SYDNEY
9375,CANBERRA,BROOME
9376,SYDNEY,PERTH
9377,MELBOURNE,HOBART
9379,PERTH,LAUNCESTON
9380,NEWCASTLE,BRISBANE
9381,MELBOURNE,KARRATHA
9382,KOWANYAMA,PERTH
9383,CAIRNS,PERTH
9384,MANINGRIDA,BROKEN HILL
9385,CANBERRA,MELBOURNE
9386,EMERALD,SYDNEY
9387,BRISBANE,HOBART
9388,MELBOURNE,TOWNSVILLE
9389,MILDURA,MELBOURNE
9390,MELBOURNE,PERTH
9391,BRISBANE,DUBBO
