,obj_from,obj_to,trip_start,location_from,location_to,distance_kms,trip_end,trip_obj,trip_code
824,<scheduling.Location.Location object at 0x000001CE24685A60>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-02 08:30:00,MELBOURNE_ESSENDON,MELBOURNE,14.761535222596926,2019-11-02 08:30:00,<scheduling.Trip.Trip object at 0x000001CE24735FD0>,MEL|MEL
825,<scheduling.Location.Location object at 0x000001CE24683220>,<scheduling.Location.Location object at 0x000001CE246855E0>,2019-11-02 13:00:00,BATHURST_ISLAND,MILDURA,2746.192544290406,2019-11-02 17:15:00,<scheduling.Trip.Trip object at 0x000001CE24735E80>,BAT|MIL
826,<scheduling.Location.Location object at 0x000001CE24683640>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-02 17:00:00,GOVE,BRISBANE,2383.5170355005625,2019-11-02 20:45:00,<scheduling.Trip.Trip object at 0x000001CE2460D1C0>,GOV|BRI
827,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-11-02 21:00:00,MELBOURNE,KARRATHA,3312.7108997500063,2019-11-03 02:00:00,<scheduling.Trip.Trip object at 0x000001CE2460D160>,MEL|KAR
828,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-02 22:30:00,SYDNEY,PERTH,3310.5695347659,2019-11-03 03:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D0A0>,SYD|PER
829,<scheduling.Location.Location object at 0x000001CE24685A60>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-03 02:00:00,MELBOURNE_ESSENDON,MELBOURNE,14.761535222596926,2019-11-03 02:00:00,<scheduling.Trip.Trip object at 0x000001CE2460D190>,MEL|MEL
830,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE24685100>,2019-11-03 05:00:00,NEWCASTLE,TOWNSVILLE,1588.6620455597126,2019-11-03 07:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D0D0>,NEW|TOW
831,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-03 05:30:00,SYDNEY,PERTH,3310.5695347659,2019-11-03 10:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D130>,SYD|PER
832,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-03 06:30:00,CAIRNS,SYDNEY,1932.4145228237176,2019-11-03 09:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D040>,CAI|SYD
833,<scheduling.Location.Location object at 0x000001CE24685220>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-03 07:00:00,LAUNCESTON,MELBOURNE,453.209175321447,2019-11-03 07:45:00,<scheduling.Trip.Trip object at 0x000001CE2460D2B0>,LAU|MEL
834,<scheduling.Location.Location object at 0x000001CE24685220>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-04 03:30:00,LAUNCESTON,BRISBANE,1651.2157445434952,2019-11-04 06:00:00,<scheduling.Trip.Trip object at 0x000001CE2460D340>,LAU|BRI
835,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685AC0>,2019-11-04 12:00:00,SYDNEY,EMERALD,1158.2018142049649,2019-11-04 13:45:00,<scheduling.Trip.Trip object at 0x000001CE2460D3D0>,SYD|EME
836,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685460>,2019-11-04 21:00:00,SYDNEY,ALBURY,484.8982873538516,2019-11-04 21:45:00,<scheduling.Trip.Trip object at 0x000001CE2460D3A0>,SYD|ALB
837,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-05 06:00:00,PERTH,SYDNEY,3310.5695347659,2019-11-05 11:00:00,<scheduling.Trip.Trip object at 0x000001CE2460D4F0>,PER|SYD
838,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685700>,2019-11-06 03:00:00,BRISBANE,COFFS_HARBOUR,318.28475212864015,2019-11-06 03:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D580>,BRI|COF
839,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-06 03:00:00,DARWIN,MELBOURNE,3146.9159467933337,2019-11-06 07:45:00,<scheduling.Trip.Trip object at 0x000001CE2460D550>,DAR|MEL
840,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-07 06:00:00,NEWCASTLE,MELBOURNE,823.9077196738725,2019-11-07 07:15:00,<scheduling.Trip.Trip object at 0x000001CE2460D5E0>,NEW|MEL
841,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-11-07 13:30:00,SYDNEY,GOLD_COAST,654.4404671199052,2019-11-07 14:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D670>,SYD|GOL
842,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-07 17:00:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-11-07 19:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D700>,BRI|ADE
843,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-08 03:30:00,GOLD_COAST,BRISBANE,69.80720301457482,2019-11-08 03:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D850>,GOL|BRI
844,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-08 11:30:00,GOLD_COAST,PERTH,3634.0308232312855,2019-11-08 17:00:00,<scheduling.Trip.Trip object at 0x000001CE2460D820>,GOL|PER
845,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-08 15:30:00,SYDNEY,PERTH,3310.5695347659,2019-11-08 20:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D8B0>,SYD|PER
846,<scheduling.Location.Location object at 0x000001CE246836A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-08 16:00:00,LONGREACH,BRISBANE,985.539661868707,2019-11-08 17:30:00,<scheduling.Trip.Trip object at 0x000001CE2460D940>,LON|BRI
847,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-08 20:30:00,CAIRNS,ADELAIDE,2125.9257052725593,2019-11-08 23:45:00,<scheduling.Trip.Trip object at 0x000001CE2460DA90>,CAI|ADE
848,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-09 06:00:00,PERTH,ADELAIDE,2128.16939135955,2019-11-09 09:15:00,<scheduling.Trip.Trip object at 0x000001CE2460DA60>,PER|ADE
849,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-09 18:30:00,SYDNEY,MELBOURNE,742.9951738623648,2019-11-09 19:45:00,<scheduling.Trip.Trip object at 0x000001CE2460DBB0>,SYD|MEL
850,<scheduling.Location.Location object at 0x000001CE246853A0>,<scheduling.Location.Location object at 0x000001CE24685880>,2019-11-09 21:30:00,SUNSHINE_COAST,ARMIDALE,458.2494988025064,2019-11-09 22:15:00,<scheduling.Trip.Trip object at 0x000001CE2460DB80>,SUN|ARM
851,<scheduling.Location.Location object at 0x000001CE24685FA0>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-11-09 23:00:00,BROKEN_HILL,KARRATHA,2754.819383442925,2019-11-10 03:15:00,<scheduling.Trip.Trip object at 0x000001CE2460DE50>,BRO|KAR
852,<scheduling.Location.Location object at 0x000001CE246855E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-10 03:00:00,MILDURA,SYDNEY,856.9785010085345,2019-11-10 04:15:00,<scheduling.Trip.Trip object at 0x000001CE2460DFD0>,MIL|SYD
853,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-11-10 12:30:00,TOWNSVILLE,DARWIN,1861.0633196826277,2019-11-10 15:15:00,<scheduling.Trip.Trip object at 0x000001CE2460DDC0>,TOW|DAR
854,<scheduling.Location.Location object at 0x000001CE246851C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-10 14:00:00,HOBART,SYDNEY,1079.2766700104116,2019-11-10 15:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B1C0>,HOB|SYD
855,<scheduling.Location.Location object at 0x000001CE24683A00>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-11 03:30:00,MOREE,SYDNEY,474.5181802455217,2019-11-11 04:15:00,<scheduling.Trip.Trip object at 0x000001CE2461B160>,MOR|SYD
856,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-11 21:30:00,SYDNEY,ADELAIDE,1186.8780338759996,2019-11-11 23:15:00,<scheduling.Trip.Trip object at 0x000001CE2461B0A0>,SYD|ADE
857,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-12 09:30:00,NEWCASTLE,MELBOURNE,823.9077196738725,2019-11-12 10:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B190>,NEW|MEL
858,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-12 17:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-11-12 19:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B0D0>,BRI|MEL
859,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-12 19:00:00,PERTH,SYDNEY,3310.5695347659,2019-11-13 00:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B130>,PER|SYD
860,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-13 04:00:00,PERTH,SYDNEY,3310.5695347659,2019-11-13 09:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B040>,PER|SYD
861,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-13 07:00:00,SYDNEY,PERTH,3310.5695347659,2019-11-13 12:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B1F0>,SYD|PER
862,<scheduling.Location.Location object at 0x000001CE24685340>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-13 11:00:00,ROCKHAMPTON,MELBOURNE,1663.8437328486832,2019-11-13 13:30:00,<scheduling.Trip.Trip object at 0x000001CE2461B280>,ROC|MEL
863,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-13 11:30:00,PERTH,MELBOURNE,2727.6686418350764,2019-11-13 15:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B310>,PER|MEL
864,<scheduling.Location.Location object at 0x000001CE24683880>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-13 16:30:00,WOLLONGONG,SYDNEY,101.40322287452967,2019-11-13 16:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B460>,WOL|SYD
865,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685820>,2019-11-14 11:30:00,BRISBANE,BROOME,3323.9231166821705,2019-11-14 16:30:00,<scheduling.Trip.Trip object at 0x000001CE2461B4F0>,BRI|BRO
866,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-15 13:30:00,WAGGA_WAGGA,ADELAIDE,815.2042323069617,2019-11-15 14:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B580>,WAG|ADE
867,<scheduling.Location.Location object at 0x000001CE24685D00>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-16 06:30:00,WHYALLA,MELBOURNE,860.6204398382856,2019-11-16 07:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B610>,WHY|MEL
868,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-16 08:30:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-11-16 10:30:00,<scheduling.Trip.Trip object at 0x000001CE2461B5E0>,BRI|MEL
869,<scheduling.Location.Location object at 0x000001CE24685E20>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-17 00:30:00,KALGOORLIE,SYDNEY,2823.183371929981,2019-11-17 04:45:00,<scheduling.Trip.Trip object at 0x000001CE2461B670>,KAL|SYD
870,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24683100>,2019-11-17 03:30:00,SYDNEY,HERVEY_BAY,928.7983007667647,2019-11-17 05:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B7C0>,SYD|HER
871,<scheduling.Location.Location object at 0x000001CE24685FA0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-17 08:00:00,BROKEN_HILL,MELBOURNE,723.1198269536561,2019-11-17 09:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B850>,BRO|MEL
872,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-11-18 01:30:00,SYDNEY,GOLD_COAST,654.4404671199052,2019-11-18 02:30:00,<scheduling.Trip.Trip object at 0x000001CE2461B820>,SYD|GOL
873,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24683160>,2019-11-18 03:30:00,ADELAIDE,PROSERPINE,1879.0387560425952,2019-11-18 06:30:00,<scheduling.Trip.Trip object at 0x000001CE2461B8B0>,ADE|PRO
874,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-18 13:00:00,SYDNEY,MELBOURNE,742.9951738623648,2019-11-18 14:15:00,<scheduling.Trip.Trip object at 0x000001CE2461BA00>,SYD|MEL
875,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-11-19 06:00:00,MELBOURNE,GOLD_COAST,1349.0376384970623,2019-11-19 08:00:00,<scheduling.Trip.Trip object at 0x000001CE2461B9D0>,MEL|GOL
876,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24683760>,2019-11-19 17:00:00,BRISBANE,GERALDTON,3733.230378175154,2019-11-19 22:45:00,<scheduling.Trip.Trip object at 0x000001CE2461BA60>,BRI|GER
877,<scheduling.Location.Location object at 0x000001CE24683340>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-11-20 03:00:00,ALBANY,DARWIN,2822.405949772201,2019-11-20 07:15:00,<scheduling.Trip.Trip object at 0x000001CE2461BBB0>,ALB|DAR
878,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685760>,2019-11-20 12:00:00,PERTH,KING_ISLAND,2663.0804461096855,2019-11-20 16:00:00,<scheduling.Trip.Trip object at 0x000001CE2461BC40>,PER|KIN
879,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE246834C0>,2019-11-20 13:30:00,TOWNSVILLE,KUNUNURRA,1954.574892189507,2019-11-20 16:30:00,<scheduling.Trip.Trip object at 0x000001CE2461BE50>,TOW|KUN
880,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-20 16:00:00,BRISBANE,SYDNEY,699.725356900864,2019-11-20 17:00:00,<scheduling.Trip.Trip object at 0x000001CE2461BFD0>,BRI|SYD
881,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-11-20 16:30:00,CAIRNS,CANBERRA,2107.079863583048,2019-11-20 19:45:00,<scheduling.Trip.Trip object at 0x000001CE2461BDC0>,CAI|CAN
882,<scheduling.Location.Location object at 0x000001CE24685A60>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-20 20:00:00,MELBOURNE_ESSENDON,PERTH,2719.591076885283,2019-11-21 00:15:00,<scheduling.Trip.Trip object at 0x000001CE245F71C0>,MEL|PER
883,<scheduling.Location.Location object at 0x000001CE246852E0>,<scheduling.Location.Location object at 0x000001CE24685940>,2019-11-20 21:00:00,MACKAY,MOUNT_ISA,1009.5355936555042,2019-11-20 22:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7160>,MAC|MOU
884,<scheduling.Location.Location object at 0x000001CE24685B20>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-11-21 01:00:00,PORT_HEDLAND,CANBERRA,3418.7942790879706,2019-11-21 06:15:00,<scheduling.Trip.Trip object at 0x000001CE245F70A0>,POR|CAN
885,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-11-21 05:30:00,SYDNEY,DARWIN,3131.757291009249,2019-11-21 10:15:00,<scheduling.Trip.Trip object at 0x000001CE245F7190>,SYD|DAR
886,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685C40>,2019-11-21 09:30:00,MELBOURNE,BALLINA,1278.1350670520874,2019-11-21 11:30:00,<scheduling.Trip.Trip object at 0x000001CE245F70D0>,MEL|BAL
887,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685340>,2019-11-21 20:30:00,SYDNEY,ROCKHAMPTON,1076.3408690532283,2019-11-21 22:15:00,<scheduling.Trip.Trip object at 0x000001CE245F7130>,SYD|ROC
888,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685D60>,2019-11-21 23:30:00,BRISBANE,AYERS_ROCK,2213.084021789756,2019-11-22 03:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7040>,BRI|AYE
889,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-22 05:30:00,SYDNEY,MELBOURNE,742.9951738623648,2019-11-22 06:45:00,<scheduling.Trip.Trip object at 0x000001CE245F71F0>,SYD|MEL
890,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-11-22 06:00:00,SYDNEY,CAIRNS,1932.4145228237176,2019-11-22 09:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7280>,SYD|CAI
891,<scheduling.Location.Location object at 0x000001CE246852E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-22 10:30:00,MACKAY,MELBOURNE,1891.9254744028324,2019-11-22 13:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7310>,MAC|MEL
892,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-23 06:30:00,WAGGA_WAGGA,MELBOURNE,371.4325718429025,2019-11-23 07:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7460>,WAG|MEL
893,<scheduling.Location.Location object at 0x000001CE24685820>,<scheduling.Location.Location object at 0x000001CE246854C0>,2019-11-23 08:00:00,BROOME,PORT_LINCOLN,2289.402135744369,2019-11-23 11:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7430>,BRO|POR
894,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-23 17:30:00,TOWNSVILLE,ADELAIDE,1919.0431929584638,2019-11-23 20:30:00,<scheduling.Trip.Trip object at 0x000001CE245F74C0>,TOW|ADE
895,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-23 20:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-11-23 22:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7550>,BRI|MEL
896,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-24 05:30:00,PERTH,SYDNEY,3310.5695347659,2019-11-24 10:30:00,<scheduling.Trip.Trip object at 0x000001CE245F76A0>,PER|SYD
897,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-25 01:30:00,SYDNEY,BRISBANE,699.725356900864,2019-11-25 02:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7730>,SYD|BRI
898,<scheduling.Location.Location object at 0x000001CE246852E0>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-11-25 09:30:00,MACKAY,KARRATHA,3365.1380299006796,2019-11-25 14:45:00,<scheduling.Trip.Trip object at 0x000001CE245F7700>,MAC|KAR
899,<scheduling.Location.Location object at 0x000001CE246855E0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-25 15:00:00,MILDURA,PERTH,2453.6380661896455,2019-11-25 18:45:00,<scheduling.Trip.Trip object at 0x000001CE245F7790>,MIL|PER
900,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685CA0>,2019-11-25 18:30:00,BRISBANE,NEWMAN,3361.915260703536,2019-11-25 23:45:00,<scheduling.Trip.Trip object at 0x000001CE245F78E0>,BRI|NEW
901,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685460>,2019-11-25 21:30:00,MELBOURNE,ALBURY,264.37797608892765,2019-11-25 22:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7970>,MEL|ALB
902,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-26 04:30:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-11-26 05:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7A00>,MEL|ADE
903,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-11-26 13:00:00,SYDNEY,CAIRNS,1932.4145228237176,2019-11-26 16:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7A90>,SYD|CAI
904,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-26 15:00:00,BRISBANE,SYDNEY,699.725356900864,2019-11-26 16:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7A60>,BRI|SYD
905,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-26 22:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-11-26 23:45:00,<scheduling.Trip.Trip object at 0x000001CE245F7AF0>,MEL|SYD
906,<scheduling.Location.Location object at 0x000001CE24683340>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-11-27 13:30:00,ALBANY,GOLD_COAST,3453.280671714226,2019-11-27 18:45:00,<scheduling.Trip.Trip object at 0x000001CE245F7B80>,ALB|GOL
907,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-27 17:30:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-11-27 19:30:00,<scheduling.Trip.Trip object at 0x000001CE245F7E50>,MEL|BRI
908,<scheduling.Location.Location object at 0x000001CE24683AC0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-11-27 19:00:00,CARNARVON,SYDNEY,3763.1604113855165,2019-11-28 00:45:00,<scheduling.Trip.Trip object at 0x000001CE245F7FD0>,CAR|SYD
909,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE246855E0>,2019-11-27 22:00:00,CANBERRA,MILDURA,657.4133999974337,2019-11-27 23:00:00,<scheduling.Trip.Trip object at 0x000001CE245F7EE0>,CAN|MIL
910,<scheduling.Location.Location object at 0x000001CE246832E0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-11-28 05:00:00,PARABURDOO,PERTH,991.4870834888808,2019-11-28 06:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C1C0>,PAR|PER
911,<scheduling.Location.Location object at 0x000001CE24685D00>,<scheduling.Location.Location object at 0x000001CE246857C0>,2019-11-28 20:30:00,WHYALLA,PALM_ISLAND,1824.5368062357397,2019-11-28 23:15:00,<scheduling.Trip.Trip object at 0x000001CE2460C160>,WHY|PAL
912,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685580>,2019-11-29 01:30:00,SYDNEY,ALICE_SPRINGS,2013.6478336579098,2019-11-29 04:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C0A0>,SYD|ALI
913,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685880>,2019-11-29 07:30:00,MELBOURNE,ARMIDALE,1015.6889272391886,2019-11-29 09:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C190>,MEL|ARM
914,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-29 14:00:00,CAIRNS,MELBOURNE,2323.889342902348,2019-11-29 17:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C0D0>,CAI|MEL
915,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-11-29 19:00:00,CANBERRA,MELBOURNE,437.4806470107659,2019-11-29 19:45:00,<scheduling.Trip.Trip object at 0x000001CE2460C130>,CAN|MEL
916,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-11-30 01:30:00,SYDNEY,ADELAIDE,1186.8780338759996,2019-11-30 03:15:00,<scheduling.Trip.Trip object at 0x000001CE2460C040>,SYD|ADE
917,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-11-30 18:00:00,GOLD_COAST,BRISBANE,69.80720301457482,2019-11-30 18:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C1F0>,GOL|BRI
918,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE246858E0>,2019-11-30 23:00:00,BRISBANE,TAMWORTH,455.10709446004097,2019-11-30 23:45:00,<scheduling.Trip.Trip object at 0x000001CE2460C340>,BRI|TAM
919,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-01 16:00:00,CANBERRA,SYDNEY,310.0856181408882,2019-12-01 16:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C310>,CAN|SYD
920,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-12-02 02:00:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-12-02 03:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C3A0>,MEL|ADE
921,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-02 06:00:00,SYDNEY,MELBOURNE,742.9951738623648,2019-12-02 07:15:00,<scheduling.Trip.Trip object at 0x000001CE2460C430>,SYD|MEL
922,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-12-02 10:00:00,SYDNEY,CAIRNS,1932.4145228237176,2019-12-02 13:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C4C0>,SYD|CAI
